age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
35.0, Private,133250.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,13.0, United-States, <=50K
19.0, Local-gov,357611.0, 11th,7.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,37.0, United-States, <=50K
41.0, Private,141402.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,34.0, United-States, <=50K
59.0, Local-gov,270813.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,416359.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines, <=50K
40.0, Local-gov,28916.0, Assoc-voc,11.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
55.0, Private,173172.0, HS-grad,9.0, Separated, Craft-repair, Other-relative, White, Male,0.0,0.0,80.0, United-States, <=50K
44.0, Private,43552.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Self-emp-inc,140478.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0.0,0.0,60.0, South, <=50K
34.0, Local-gov,271634.0, Assoc-voc,11.0, Never-married, Prof-specialty, Own-child, Black, Male,0.0,0.0,50.0, United-States, <=50K
41.0, Private,77878.0, Assoc-voc,11.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Self-emp-inc,137351.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0.0,0.0,69.0, Japan, >50K
38.0, Federal-gov,201983.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
49.0, Local-gov,214945.0, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,47.0, United-States, >50K
34.0, Private,208040.0, Some-college,10.0, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, United-States, <=50K
90.0, Self-emp-not-inc,54151.0, 10th,10.0, Never-married, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
61.0, Local-gov,142508.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,205008.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, Vietnam, <=50K
23.0, State-gov,185340.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K
39.0, Federal-gov,123239.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, France, <=50K
36.0, Private,140782.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Private,30532.0, HS-grad,9.0, Divorced, Sales, Unmarried, Black, Female,0.0,0.0,46.0, United-States, <=50K
59.0, Federal-gov,131719.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
41.0, Private,257932.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Other, Male,0.0,0.0,40.0, Dominican-Republic, <=50K
27.0, Private,123698.0, Assoc-voc,11.0, Married-AF-spouse, Other-service, Wife, White, Female,0.0,0.0,33.0, United-States, >50K
55.0, ?,123892.0, 7th-8th,4.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K
19.0, Private,254445.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,185058.0, Assoc-acdm,12.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
30.0, Private,351606.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,10.0, United-States, <=50K
32.0, Private,327858.0, Some-college,10.0, Never-married, Other-service, Unmarried, Black, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Self-emp-not-inc,426911.0, Masters,7.0, Never-married, Armed-Forces, Not-in-family, White, Male,0.0,0.0,19.0, United-States, <=50K
17.0, ?,209631.0, Masters,14.0, Never-married, ?, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,8.0, Taiwan, <=50K
41.0, Private,201261.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, India, <=50K
19.0, ?,181910.0, 10th,7.0, Married-AF-spouse, ?, Unmarried, White, Female,0.0,0.0,40.0, Mexico, <=50K
24.0, Private,320820.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,135144.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0.0,0.0,49.0, Taiwan, <=50K
45.0, Federal-gov,205415.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
55.0, Private,117783.0, Masters,14.0, Divorced, Exec-managerial, Unmarried, Other, Female,0.0,0.0,35.0, Dominican-Republic, <=50K
55.0, Self-emp-not-inc,177569.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
63.0, ?,101829.0, HS-grad,9.0, Separated, ?, Not-in-family, White, Male,0.0,0.0,21.0, United-States, <=50K
34.0, Private,318477.0, 7th-8th,4.0, Never-married, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,138481.0, Bachelors,4.0, Divorced, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0.0,0.0,40.0, South, <=50K
69.0, Private,209379.0, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
62.0, Self-emp-not-inc,178989.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,19.0, United-States, <=50K
33.0, Self-emp-not-inc,148814.0, Bachelors,11.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K
37.0, Private,284931.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
58.0, Self-emp-inc,175601.0, Assoc-acdm,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, Italy, >50K
71.0, Self-emp-inc,378416.0, Prof-school,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,49.0, United-States, <=50K
40.0, Private,272633.0, Preschool,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, ?, >50K
17.0, ?,169456.0, 5th-6th,4.0, Never-married, ?, Husband, White, Male,0.0,0.0,33.0, United-States, <=50K
59.0, Private,282895.0, 10th,7.0, Separated, Protective-serv, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
56.0, Self-emp-inc,182215.0, Some-college,10.0, Widowed, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,19.0, United-States, <=50K
75.0, Private,167926.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0.0,0.0,49.0, Honduras, <=50K
32.0, Local-gov,28870.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,173590.0, HS-grad,9.0, Widowed, Adm-clerical, Other-relative, White, Male,0.0,0.0,35.0, United-States, <=50K
70.0, Private,434055.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
34.0, ?,187001.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,36.0, United-States, <=50K
27.0, Private,268580.0, 7th-8th,4.0, Separated, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,37.0, United-States, <=50K
56.0, Private,315473.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Federal-gov,302371.0, 12th,16.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Poland, <=50K
62.0, ?,197121.0, HS-grad,9.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,22.0, United-States, <=50K
68.0, Local-gov,38674.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,282873.0, HS-grad,9.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,40.0, Columbia, <=50K
57.0, Private,114675.0, 10th,7.0, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,40.0, ?, <=50K
48.0, Private,206935.0, 10th,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,162574.0, HS-grad,9.0, Married-AF-spouse, Other-service, Wife, White, Female,0.0,0.0,18.0, United-States, <=50K
60.0, Private,103735.0, Some-college,10.0, Divorced, Transport-moving, Unmarried, White, Female,0.0,1880.0,40.0, United-States, <=50K
50.0, Private,220254.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
39.0, Federal-gov,18938.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,24.0, United-States, <=50K
34.0, Private,185503.0, HS-grad,9.0, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40.0, Vietnam, <=50K
62.0, Local-gov,211499.0, HS-grad,9.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
36.0, Federal-gov,203569.0, Bachelors,13.0, Never-married, Exec-managerial, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
52.0, Private,175907.0, 5th-6th,5.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
55.0, ?,147791.0, Some-college,10.0, Never-married, ?, Not-in-family, Other, Female,0.0,0.0,40.0, United-States, <=50K
35.0, Private,397619.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Private,392438.0, Preschool,4.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
61.0, Private,198319.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,34.0, United-States, <=50K
24.0, State-gov,204338.0, Bachelors,13.0, Never-married, Protective-serv, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
58.0, Local-gov,190460.0, HS-grad,9.0, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Private,49948.0, HS-grad,9.0, Widowed, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,204497.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0.0,1867.0,40.0, United-States, <=50K
19.0, State-gov,30427.0, 10th,12.0, Never-married, Protective-serv, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,30414.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,49.0, United-States, <=50K
28.0, Private,193561.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0.0,0.0,13.0, Thailand, <=50K
58.0, Private,235143.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, ?,171490.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, Black, Male,0.0,0.0,52.0, United-States, <=50K
45.0, Private,229589.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,5495.0,0.0,40.0, United-States, <=50K
51.0, Self-emp-not-inc,254970.0, HS-grad,9.0, Widowed, Machine-op-inspct, Unmarried, Black, Female,0.0,0.0,33.0, ?, <=50K
32.0, Private,186706.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Wife, Other, Male,0.0,0.0,47.0, United-States, <=50K
31.0, Private,405330.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0.0,0.0,40.0, Taiwan, <=50K
22.0, Private,301736.0, 12th,4.0, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines, <=50K
44.0, State-gov,45257.0, Bachelors,13.0, Married-civ-spouse, Transport-moving, Husband, White, Male,7027.0,0.0,47.0, United-States, >50K
60.0, Local-gov,290211.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,173351.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
35.0, ?,184162.0, HS-grad,9.0, Separated, ?, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, <=50K
17.0, Private,73390.0, 12th,7.0, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,276593.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,40.0, Mexico, <=50K
18.0, State-gov,194762.0, HS-grad,9.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,37.0, United-States, <=50K
21.0, Private,199085.0, Bachelors,13.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,35.0, United-States, <=50K
70.0, Local-gov,97273.0, Assoc-voc,4.0, Widowed, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Canada, <=50K
26.0, State-gov,398494.0, Bachelors,13.0, Never-married, Craft-repair, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,148670.0, HS-grad,9.0, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0.0,1834.0,40.0, Italy, <=50K
43.0, Private,170952.0, HS-grad,9.0, Widowed, Other-service, Unmarried, Other, Female,0.0,0.0,34.0, Canada, <=50K
34.0, Self-emp-inc,40590.0, Bachelors,13.0, Never-married, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
74.0, Private,83149.0, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
64.0, Private,70154.0, 7th-8th,15.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Germany, >50K
26.0, Private,188989.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
59.0, Private,102515.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Self-emp-not-inc,197936.0, Some-college,10.0, Never-married, Transport-moving, Not-in-family, White, Female,0.0,0.0,48.0, Trinadad&Tobago, <=50K
28.0, Private,268096.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,35.0, Puerto-Rico, <=50K
37.0, Private,162773.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K
58.0, Private,156795.0, HS-grad,9.0, Widowed, ?, Husband, White, Male,0.0,0.0,11.0, United-States, <=50K
49.0, State-gov,103146.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
59.0, ?,399294.0, Bachelors,13.0, Married-civ-spouse, ?, Husband, Black, Male,0.0,0.0,40.0, Mexico, <=50K
44.0, Private,232710.0, Masters,14.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,49.0, United-States, >50K
23.0, Local-gov,115515.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, China, <=50K
20.0, Private,138641.0, 12th,8.0, Never-married, Sales, Own-child, Black, Male,0.0,0.0,23.0, United-States, <=50K
25.0, Private,218322.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40.0, India, <=50K
33.0, Local-gov,215111.0, HS-grad,9.0, Separated, Other-service, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
51.0, State-gov,303602.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
20.0, Without-pay,224966.0, 12th,7.0, Never-married, ?, Own-child, White, Male,0.0,0.0,37.0, United-States, <=50K
47.0, Local-gov,179200.0, Bachelors,13.0, Divorced, Tech-support, Not-in-family, White, Male,0.0,0.0,36.0, United-States, <=50K
41.0, Self-emp-not-inc,181199.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Private,173982.0, 10th,6.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,34793.0, Some-college,10.0, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0.0,0.0,22.0, United-States, <=50K
37.0, Local-gov,32852.0, Assoc-voc,11.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,1777.0,40.0, United-States, <=50K
34.0, Local-gov,193173.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Self-emp-inc,173809.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
65.0, Self-emp-not-inc,200759.0, Assoc-acdm,10.0, Married-civ-spouse, Sales, Husband, White, Male,6128.0,0.0,51.0, United-States, <=50K
60.0, State-gov,101986.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Self-emp-inc,166287.0, Doctorate,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,9776.0,0.0,40.0, Ireland, >50K
51.0, Private,189375.0, 11th,7.0, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,35.0, United-States, <=50K
44.0, Private,220484.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,10.0, Haiti, >50K
32.0, Private,178454.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,48.0, Canada, <=50K
24.0, Private,108332.0, Some-college,10.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,35.0, United-States, <=50K
57.0, Private,169879.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
18.0, Private,129193.0, Some-college,10.0, Never-married, Other-service, Other-relative, Black, Female,0.0,0.0,34.0, United-States, <=50K
29.0, Private,412791.0, HS-grad,9.0, Separated, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,40.0, ?, <=50K
55.0, Private,249999.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
57.0, Local-gov,117221.0, 11th,9.0, Married-civ-spouse, Craft-repair, Husband, White, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Private,213008.0, Bachelors,13.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,32.0, United-States, <=50K
45.0, State-gov,180808.0, 7th-8th,4.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
39.0, Private,160912.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
48.0, Private,27500.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Female,0.0,0.0,40.0, United-States, <=50K
19.0, State-gov,115722.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,34.0, United-States, <=50K
57.0, Local-gov,393751.0, Assoc-voc,4.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,194350.0, 9th,5.0, Married-civ-spouse, Craft-repair, Husband, Other, Male,0.0,0.0,40.0, ?, <=50K
33.0, Private,414399.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Male,0.0,0.0,40.0, United-States, >50K
19.0, Private,169436.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Self-emp-not-inc,169134.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Vietnam, <=50K
32.0, State-gov,226272.0, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Wife, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,196667.0, HS-grad,9.0, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,48.0, United-States, <=50K
22.0, Self-emp-inc,444139.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,35.0, India, >50K
38.0, Private,95862.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
43.0, Self-emp-not-inc,144191.0, HS-grad,9.0, Widowed, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,113067.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
60.0, Federal-gov,87059.0, Some-college,10.0, Divorced, Exec-managerial, Other-relative, White, Female,7402.0,0.0,35.0, United-States, >50K
74.0, Private,193483.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Private,309838.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,49.0, England, >50K
47.0, Private,192085.0, HS-grad,9.0, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, ?, <=50K
63.0, ?,177174.0, 7th-8th,4.0, Married-civ-spouse, ?, Husband, Black, Male,0.0,0.0,34.0, United-States, <=50K
18.0, Private,130074.0, 10th,7.0, Never-married, Handlers-cleaners, Own-child, Other, Female,0.0,1769.0,35.0, Dominican-Republic, <=50K
66.0, Self-emp-not-inc,189814.0, Bachelors,13.0, Widowed, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,494457.0, 11th,7.0, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0.0,0.0,32.0, United-States, <=50K
41.0, Private,99400.0, Assoc-acdm,3.0, Married-civ-spouse, Sales, Husband, Black, Male,0.0,0.0,24.0, Hong, <=50K
31.0, Private,205929.0, HS-grad,9.0, Separated, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
38.0, State-gov,204823.0, Masters,14.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,33.0, United-States, <=50K
75.0, Self-emp-not-inc,53316.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Female,0.0,0.0,20.0, United-States, <=50K
20.0, Self-emp-not-inc,125239.0, 11th,7.0, Divorced, Other-service, Own-child, White, Male,0.0,0.0,18.0, United-States, <=50K
23.0, Self-emp-not-inc,345861.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,48.0, United-States, <=50K
65.0, Private,297438.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
34.0, Private,189331.0, Some-college,10.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,52.0, United-States, <=50K
61.0, Private,175359.0, Some-college,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,35752.0, HS-grad,9.0, Widowed, Transport-moving, Not-in-family, White, Male,0.0,0.0,82.0, United-States, <=50K
33.0, Private,284582.0, Bachelors,13.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
30.0, State-gov,254526.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Private,187545.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,49.0, United-States, <=50K
35.0, Self-emp-not-inc,461902.0, 7th-8th,4.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,52.0, United-States, <=50K
45.0, Private,354206.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
40.0, Private,166246.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
26.0, Private,187005.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0.0,0.0,40.0, Dominican-Republic, <=50K
48.0, Self-emp-not-inc,404067.0, Assoc-voc,11.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,48.0, Italy, <=50K
28.0, Private,176328.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
27.0, Private,22820.0, 10th,6.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
63.0, Private,178224.0, Some-college,10.0, Widowed, Sales, Not-in-family, Black, Female,0.0,0.0,40.0, ?, <=50K
35.0, ?,210545.0, HS-grad,9.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,14.0, Canada, <=50K
35.0, Private,187813.0, HS-grad,9.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,19.0, Japan, <=50K
33.0, Private,155609.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
61.0, Self-emp-inc,164341.0, Masters,14.0, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0.0,1880.0,40.0, Taiwan, >50K
55.0, Private,96919.0, 7th-8th,4.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,216950.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40.0, Mexico, <=50K
29.0, Self-emp-inc,177116.0, 11th,7.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,34.0, United-States, <=50K
53.0, Self-emp-not-inc,172381.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,6315.0,0.0,36.0, United-States, <=50K
55.0, Private,103480.0, Some-college,10.0, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, Taiwan, <=50K
59.0, Federal-gov,290344.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,49.0, United-States, <=50K
19.0, Private,396892.0, HS-grad,9.0, Never-married, Other-service, Other-relative, Black, Female,0.0,0.0,40.0, United-States, <=50K
